"X","Y","DateTime"
"993.5","509.2","292012945528"
"1002.2","516.7","292012953910"
"999.3","513.6","292012962282"
"991.3","522.0","292012970586"
"991.2","522.6","292012978944"
"995.0","532.3","292012987208"
"1001.3","521.7","292012995708"
"997.0","524.1","292013003817"
"995.3","513.5","292013012250"
"990.0","512.8","292013020382"
"978.2","524.7","292013028892"
"988.7","540.3","292013037219"
"992.2","540.3","292013045574"
"997.5","541.1","292013053931"
"992.8","541.3","292013062192"
"993.9","547.7","292013070581"
"997.4","531.4","292013078946"
"990.0","525.1","292013087236"
"981.3","525.0","292013095498"
"971.3","549.1","292013103904"
"986.2","550.1","292013112238"
"986.2","550.1","292013120500"
"1013.0","559.1","292013128875"
"1006.1","547.8","292013137195"
"997.7","541.8","292013145557"
"1003.2","560.1","292013153885"
"1003.2","560.1","292013162195"
"984.6","552.7","292013170551"
"981.9","542.0","292013178860"
"982.3","545.8","292013187155"
"967.9","543.0","292013195496"
"987.8","578.6","292013203795"
"987.9","578.7","292013212110"
"1025.9","673.2","292013220465"
"1113.9","797.5","292013228810"
"1102.6","827.3","292013237249"
"1068.2","908.1","292013245577"
